datetime,longitude,latitude,x,y,mir,tir,albedo,frp,state
20191221000000,136.939453,-35.703125,2585,4534,368.5625,296.875,0.179688,-999, SA
20191224000000,137.032227,-35.677734,2589,4533,340.125,300.5,0.210938,78.47, SA
20191224000000,137.007812,-35.703125,2588,4534,364.125,299.125,0.179688,278.13, SA
20191224000000,137.03125,-35.703125,2589,4534,397.3125,307.625,0.171875,799.62, SA
20191224000000,137.053711,-35.702148,2590,4534,354.8125,306,0.109375,186.81, SA
20191224000000,137.030273,-35.727539,2589,4535,331.875,303.6875,0.101562,33.34, SA
20191231000000,136.707031,-35.754883,2575,4536,327.4375,296.625,0.085938,25.7, SA
20191231000000,136.730469,-35.754883,2576,4536,375.625,300.5,0.101562,433.26, SA
20191231000000,136.706055,-35.780273,2575,4537,343.3125,295.9375,0.085938,111.43, SA
20191231000000,136.728516,-35.780273,2576,4537,396.375,304.5,0.125,792.59, SA
20191231000000,136.751953,-35.780273,2577,4537,336.125,289.875,0.164062,68.12, SA
20191231000000,136.704102,-35.805664,2575,4538,327.8125,296.375,0.085938,27.37, SA
20191231000000,136.727539,-35.804688,2576,4538,358.625,295.6875,0.125,234.59, SA
20191231000000,136.773438,-35.804688,2578,4538,327.375,300.9375,0.125,25.48, SA
20191231000000,136.796875,-35.804688,2579,4538,340.8125,297.125,0.132812,95.48, SA
20191231000000,136.703125,-35.830078,2575,4539,327.25,294.5,0.09375,24.95, SA
20191231000000,136.726562,-35.830078,2576,4539,344.1875,292.5,0.09375,117.33, SA
20191231000000,136.794922,-35.829102,2579,4539,335.1875,293.9375,0.070312,63.05, SA
20200101000000,136.754883,-35.729492,2577,4535,328.0625,296.25,0.085938,40.07, SA
20200101000000,136.777344,-35.729492,2578,4535,364.1875,302.375,0.140625,303.23, SA
20200101000000,136.800781,-35.729492,2579,4535,379.4375,304.8125,0.148438,500.32, SA
20200101000000,136.776367,-35.754883,2578,4536,389.5625,301.8125,0.289062,669.89, SA
20200101000000,136.798828,-35.754883,2579,4536,400.125,303.625,0.335938,885.73, SA
20200102000000,136.776367,-35.754883,2578,4536,350.75,304.25,0.234375,161.33, SA
20200102000000,136.798828,-35.754883,2579,4536,368.0625,305.625,0.226562,331.51, SA
20200102000000,136.774414,-35.779297,2578,4537,371.5625,300.625,0.296875,374.67, SA
20200102000000,136.797852,-35.779297,2579,4537,400.0625,312.875,0.304688,868.49, SA
20200102000000,136.820312,-35.779297,2580,4537,353.75,295,0.28125,186.13, SA
20200102000000,136.796875,-35.804688,2579,4538,355.375,295,0.28125,200.26, SA
20200102000000,136.724609,-35.855469,2576,4540,341.1875,298.5625,0.164062,93.59, SA
20200103000000,136.638672,-35.755859,2572,4536,341.6875,295.125,0.09375,102.82, SA
20200103000000,136.661133,-35.755859,2573,4536,359.25,292.75,0.15625,242.45, SA
20200103000000,136.68457,-35.755859,2574,4536,333.875,291.5625,0.15625,57.99, SA
20200103000000,136.636719,-35.78125,2572,4537,371.5625,293.875,0.1875,380.72, SA
20200103000000,136.660156,-35.780273,2573,4537,380.5625,292.6875,0.171875,507.65, SA
20200103000000,136.682617,-35.780273,2574,4537,333.4375,282.375,0.171875,55.72, SA
20200103000000,136.612305,-35.805664,2571,4538,365.1875,286.9375,0.148438,304.44, SA
20200103000000,136.635742,-35.805664,2572,4538,400.125,312.0625,0.179688,875.9, SA
20200103000000,136.658203,-35.805664,2573,4538,388.9375,308.1875,0.132812,648.57, SA
20200103000000,136.681641,-35.805664,2574,4538,325.5,289.3125,0.117188,19.43, SA
20200103000000,136.611328,-35.831055,2571,4539,389.3125,300.4375,0.132812,655.45, SA
20200103000000,136.633789,-35.831055,2572,4539,400.125,322.5625,0.148438,875.9, SA
20200103000000,136.657227,-35.831055,2573,4539,374.25,304,0.109375,416.18, SA
20200103000000,136.609375,-35.856445,2571,4540,366.9375,292.1875,0.101562,324.32, SA
20200103000000,136.632812,-35.856445,2572,4540,392.375,294.9375,0.117188,713.44, SA
20200103000000,136.655273,-35.855469,2573,4540,352.0625,292.5625,0.117188,178.04, SA
20200103000000,136.702148,-35.855469,2575,4540,336.875,306.375,0.101562,74.09, SA
20200103000000,136.677734,-35.880859,2574,4541,353.125,288.625,0.132812,186.88, SA
20200103000000,136.700195,-35.880859,2575,4541,346,292.0625,0.140625,131.7, SA
20200103000000,136.675781,-35.905273,2574,4542,330,267.9375,0.25,39.01, SA
20200107000000,136.615234,-35.755859,2571,4536,338.0625,301.8125,0.101562,59.27, SA
20200107000000,136.612305,-35.805664,2571,4538,332.875,308,0.085938,31.37, SA
20200107000000,136.611328,-35.831055,2571,4539,336.1875,307.375,0.070312,48.76, SA
20200108000000,136.59082,-35.78125,2570,4537,339.875,304.3125,0.117188,73.56, SA
20200108000000,136.614258,-35.78125,2571,4537,343.5,307.8125,0.125,96.54, SA
20200108000000,136.587891,-35.831055,2570,4539,337.375,310.625,0.117188,58.89, SA
20200108000000,136.611328,-35.831055,2571,4539,338.1875,311.25,0.109375,63.58, SA
20200108000000,136.586914,-35.856445,2570,4540,342.125,310.5,0.125,87.62, SA
20200108000000,136.609375,-35.856445,2571,4540,346.6875,311.4375,0.109375,118.62, SA
20200108000000,136.608398,-35.880859,2571,4541,331.8125,310.8125,0.109375,29.64, SA
20200109000000,137.236328,-35.725586,2598,4535,346.375,310.1875,0.140625,108.86, SA
20200109000000,137.258789,-35.725586,2599,4535,382.6875,311.875,0.140625,515.74, SA
20200109000000,137.282227,-35.725586,2600,4535,360.125,307.875,0.101562,225.59, SA
20200109000000,137.235352,-35.750977,2598,4536,342.3125,306.875,0.1875,81.35, SA
20200109000000,137.257812,-35.750977,2599,4536,362.4375,309.0625,0.15625,249.25, SA
20200109000000,137.280273,-35.750977,2600,4536,338.625,307.9375,0.125,58.59, SA
20200109000000,136.842773,-35.803711,2581,4538,344.8125,311.5625,0.09375,97.9, SA
20200109000000,136.865234,-35.803711,2582,4538,360.6875,312.9375,0.09375,231.26, SA
20200109000000,136.84082,-35.829102,2581,4539,357.4375,312.25,0.09375,199.66, SA
20200109000000,136.864258,-35.829102,2582,4539,375.3125,314.4375,0.109375,405.22, SA
20200109000000,136.539062,-35.881836,2568,4541,335.125,303.25,0.109375,39.01, SA
20200109000000,136.5625,-35.881836,2569,4541,336.3125,309.3125,0.101562,45.44, SA
20200109000000,136.608398,-35.880859,2571,4541,341.8125,312.3125,0.09375,78.09, SA
20200109000000,136.560547,-35.90625,2569,4542,371.75,307.5,0.101562,357.66, SA
20200109000000,136.583984,-35.90625,2570,4542,346.0625,310.3125,0.109375,106.67, SA
20200109000000,136.582031,-35.931641,2570,4543,353.0625,306.375,0.101562,160.88, SA
20200109000000,136.898438,-36.029297,2584,4547,394.0625,308.1875,0.132812,721.38, SA
20200109000000,136.921875,-36.029297,2585,4547,370.75,304.8125,0.125,344.89, SA
20200109000000,136.712891,-36.055664,2576,4548,358.8125,294.0625,0.109375,212.74, SA
20200112000000,137.041016,-35.953125,2590,4544,331.5,303.5625,0.125,37.57, SA
20200112000000,137.040039,-35.977539,2590,4545,333.1875,304.6875,0.117188,45.89, SA
20200113000000,136.563477,-35.856445,2569,4540,337.6875,309.375,0.078125,41.58, SA
20200113000000,136.539062,-35.881836,2568,4541,369,302,0.070312,311.62, SA
20200113000000,136.5625,-35.881836,2569,4541,364.5625,308.625,0.085938,260.37, SA
20191221001000,136.94043,-35.678711,2585,4533,352,294.3125,0.210938,-999, SA
20191221001000,136.939453,-35.703125,2585,4534,376.4375,296.875,0.21875,-999, SA
20191221001000,136.962891,-35.703125,2586,4534,353.5625,292.0625,0.335938,-999, SA
20191221001000,137.077148,-35.702148,2591,4534,355.125,291.75,0.296875,-999, SA
20191221001000,136.938477,-35.728516,2585,4535,356.6875,289.3125,0.195312,-999, SA
20191221001000,136.960938,-35.728516,2586,4535,355.5625,288.0625,0.445312,-999, SA
20191223001000,137.053711,-35.702148,2590,4534,325.4375,295.5,0.132812,40.07, SA
20191223001000,137.099609,-35.702148,2592,4534,323.875,296.9375,0.132812,33.87, SA
20191224001000,137.007812,-35.703125,2588,4534,329.9375,299.3125,0.1875,22.23, SA
20191224001000,137.03125,-35.703125,2589,4534,389.125,301.5625,0.1875,635.57, SA
20191224001000,137.053711,-35.702148,2590,4534,333.375,298.3125,0.109375,38.93, SA
20191224001000,137.030273,-35.727539,2589,4535,342.3125,301.0625,0.125,90.34, SA
20191231001000,136.730469,-35.754883,2576,4536,380.125,301,0.078125,494.05, SA
20191231001000,136.75293,-35.754883,2577,4536,337.4375,288.0625,0.210938,70.38, SA
20191231001000,136.706055,-35.780273,2575,4537,340.125,296.9375,0.085938,86.18, SA
20191231001000,136.728516,-35.780273,2576,4537,400.125,301.6875,0.125,869.02, SA
20191231001000,136.751953,-35.780273,2577,4537,344.6875,290.375,0.21875,115.67, SA
20191231001000,136.704102,-35.805664,2575,4538,349,298.9375,0.101562,146.89, SA
20191231001000,136.727539,-35.804688,2576,4538,391.9375,299.1875,0.109375,698.01, SA
20191231001000,136.750977,-35.804688,2577,4538,339.0625,292,0.265625,79.76, SA
20191231001000,136.796875,-35.804688,2579,4538,344.1875,296.75,0.164062,112.27, SA
20191231001000,136.703125,-35.830078,2575,4539,357,296.875,0.085938,214.25, SA
20191231001000,136.726562,-35.830078,2576,4539,368.8125,293.875,0.140625,339.6, SA
20191231001000,136.794922,-35.829102,2579,4539,331.1875,293.9375,0.078125,37.72, SA
20200101001000,136.777344,-35.729492,2578,4535,370.4375,306.5625,0.132812,-999, SA
20200101001000,136.800781,-35.729492,2579,4535,373.1875,299.9375,0.179688,-999, SA
20200101001000,136.776367,-35.754883,2578,4536,396.75,307.875,0.296875,-999, SA
20200101001000,136.798828,-35.754883,2579,4536,389.9375,295.375,0.398438,-999, SA
20200102001000,136.776367,-35.754883,2578,4536,347,303.875,0.226562,126.48, SA
20200102001000,136.798828,-35.754883,2579,4536,364.0625,305.8125,0.21875,279.64, SA
20200102001000,136.774414,-35.779297,2578,4537,367.8125,300.3125,0.28125,322.13, SA
20200102001000,136.797852,-35.779297,2579,4537,398.25,311.8125,0.289062,822.07, SA
20200102001000,136.796875,-35.804688,2579,4538,344.25,295.5625,0.296875,107.2, SA
20200102001000,136.702148,-35.855469,2575,4540,334.5,296.4375,0.1875,48.84, SA
20200102001000,136.724609,-35.855469,2576,4540,343.75,298.4375,0.179688,103.8, SA
20200103001000,136.638672,-35.755859,2572,4536,337.625,299.5625,0.101562,74.31, SA
20200103001000,136.661133,-35.755859,2573,4536,370.125,303.6875,0.140625,358.57, SA
20200103001000,136.68457,-35.755859,2574,4536,337.125,295.875,0.140625,71.44, SA
20200103001000,136.636719,-35.78125,2572,4537,370.75,306.6875,0.125,366.36, SA
20200103001000,136.660156,-35.780273,2573,4537,386.75,308.375,0.117188,605.48, SA
20200103001000,136.612305,-35.805664,2571,4538,351.1875,302.125,0.078125,166.92, SA
20200103001000,136.635742,-35.805664,2572,4538,400.125,318.4375,0.164062,871.89, SA
20200103001000,136.658203,-35.805664,2573,4538,395.25,307.875,0.117188,766.96, SA
20200103001000,136.727539,-35.804688,2576,4538,327.5625,309.3125,0.085938,24.04, SA
20200103001000,136.611328,-35.831055,2571,4539,375.625,309.125,0.078125,431.07, SA
20200103001000,136.633789,-35.831055,2572,4539,400.125,330.9375,0.179688,871.89, SA
20200103001000,136.657227,-35.831055,2573,4539,397.5625,302.625,0.109375,815.57, SA
20200103001000,136.609375,-35.856445,2571,4540,370.5,304,0.070312,363.26, SA
20200103001000,136.632812,-35.856445,2572,4540,397.0625,316.8125,0.140625,804.91, SA
20200103001000,136.655273,-35.855469,2573,4540,379.1875,295.875,0.117188,482.71, SA
20200103001000,136.702148,-35.855469,2575,4540,340.375,306.375,0.09375,90.57, SA
20200103001000,136.608398,-35.880859,2571,4541,338.75,296.5,0.09375,80.82, SA
20200103001000,136.630859,-35.880859,2572,4541,351.6875,289,0.164062,170.93, SA
20200103001000,136.654297,-35.880859,2573,4541,326.8125,285.9375,0.195312,20.87, SA
20200103001000,136.677734,-35.880859,2574,4541,352.25,298,0.109375,175.54, SA
20200103001000,136.700195,-35.880859,2575,4541,363.0625,300.625,0.109375,277.3, SA
20200103001000,136.675781,-35.905273,2574,4542,332.4375,285.625,0.210938,46.72, SA
20200103001000,136.699219,-35.905273,2575,4542,336.625,293.6875,0.179688,68.64, SA
20200107001000,136.614258,-35.78125,2571,4537,339.125,304.6875,0.09375,59.65, SA
20200107001000,136.612305,-35.805664,2571,4538,363.625,309.5625,0.085938,259.91, SA
20200107001000,136.587891,-35.831055,2570,4539,339.875,305.6875,0.09375,64.11, SA
20200107001000,136.611328,-35.831055,2571,4539,351.75,308.75,0.070312,148.02, SA
20200108001000,136.59082,-35.78125,2570,4537,333.875,304.75,0.117188,36.29, SA
20200108001000,136.614258,-35.78125,2571,4537,338.625,308.125,0.125,62.37, SA
20200108001000,136.587891,-35.831055,2570,4539,336.25,311,0.109375,48.91, SA
20200108001000,136.611328,-35.831055,2571,4539,340.6875,311.75,0.101562,74.77, SA
20200108001000,136.609375,-35.856445,2571,4540,332.8125,311.5625,0.109375,30.84, SA
20200109001000,137.194336,-35.651367,2596,4532,348.6875,308.875,0.125,118.69, SA
20200109001000,137.216797,-35.651367,2597,4532,337.6875,308.9375,0.117188,46.04, SA
20200109001000,137.236328,-35.725586,2598,4535,350.75,310.375,0.140625,134.72, SA
20200109001000,137.258789,-35.725586,2599,4535,385.625,314.25,0.132812,557.4, SA
20200109001000,137.282227,-35.725586,2600,4535,365.1875,307.6875,0.101562,271.78, SA
20200109001000,137.235352,-35.750977,2598,4536,347.75,307.875,0.179688,111.74, SA
20200109001000,137.257812,-35.750977,2599,4536,378.3125,310.25,0.164062,440.97, SA
20200109001000,137.280273,-35.750977,2600,4536,358,308.75,0.125,197.77, SA
20200109001000,136.865234,-35.803711,2582,4538,338.375,312.8125,0.09375,50.05, SA
20200109001000,136.84082,-35.829102,2581,4539,336.125,312.1875,0.101562,37.27, SA
20200109001000,136.864258,-35.829102,2582,4539,348.5,314.1875,0.109375,117.33, SA
20200109001000,136.608398,-35.880859,2571,4541,336.6875,312.5625,0.09375,40.37, SA
20200109001000,136.560547,-35.90625,2569,4542,375.9375,310.25,0.101562,406.8, SA
20200109001000,136.583984,-35.90625,2570,4542,343.9375,311.25,0.109375,84.82, SA
20200109001000,136.582031,-35.931641,2570,4543,362.875,307.625,0.109375,246.61, SA
20200109001000,136.898438,-36.029297,2584,4547,398.5,310.9375,0.132812,807.26, SA
20200109001000,136.921875,-36.029297,2585,4547,379.375,303.75,0.125,456.85, SA
20200109001000,136.712891,-36.055664,2576,4548,358.875,301.125,0.101562,206.16, SA
20200112001000,137.040039,-35.977539,2590,4545,333.4375,305.625,0.109375,40.9, SA
20200113001000,136.539062,-35.881836,2568,4541,378.8125,302.875,0.085938,436.74, SA
20200113001000,136.5625,-35.881836,2569,4541,356.375,310.375,0.078125,171.08, SA
20191221002000,136.94043,-35.678711,2585,4533,366.375,294.875,0.226562,-999, SA
20191221002000,136.893555,-35.704102,2583,4534,357.375,296.25,0.21875,-999, SA
20191221002000,136.916992,-35.703125,2584,4534,353.25,298,0.179688,-999, SA
20191221002000,136.939453,-35.703125,2585,4534,392.0625,298.6875,0.203125,-999, SA
20191221002000,136.962891,-35.703125,2586,4534,361.125,295.8125,0.257812,-999, SA
20191221002000,137.077148,-35.702148,2591,4534,358.625,298.0625,0.195312,-999, SA
20191224002000,137.007812,-35.703125,2588,4534,362,296.8125,0.203125,264.52, SA
20191224002000,137.03125,-35.703125,2589,4534,387,305.8125,0.171875,608.28, SA
20191224002000,137.053711,-35.702148,2590,4534,348.0625,303.5,0.132812,141.07, SA
20191224002000,137.006836,-35.727539,2588,4535,336.3125,306.1875,0.117188,65.32, SA
20191224002000,137.030273,-35.727539,2589,4535,349.375,304.0625,0.109375,151.05, SA
20191224002000,137.052734,-35.727539,2590,4535,328.8125,303,0.140625,28.05, SA
20191231002000,136.707031,-35.754883,2575,4536,353.75,298.5625,0.078125,180.91, SA
20191231002000,136.730469,-35.754883,2576,4536,382.8125,301.75,0.09375,532, SA
20191231002000,136.75293,-35.754883,2577,4536,341.375,290,0.257812,89.59, SA
20191231002000,136.706055,-35.780273,2575,4537,370.375,299.5625,0.09375,354.41, SA
20191231002000,136.728516,-35.780273,2576,4537,400.125,303.25,0.109375,864.64, SA
20191231002000,136.751953,-35.780273,2577,4537,361.625,288.875,0.265625,255, SA
20191231002000,136.704102,-35.805664,2575,4538,362.25,298.5,0.117188,261.5, SA
20191231002000,136.727539,-35.804688,2576,4538,387.25,298.0625,0.140625,606.99, SA
20191231002000,136.750977,-35.804688,2577,4538,341.25,290.5,0.265625,88.75, SA
20191231002000,136.773438,-35.804688,2578,4538,334.375,300.5625,0.1875,49.29, SA
20191231002000,136.796875,-35.804688,2579,4538,359.3125,299.25,0.140625,231.79, SA
20191231002000,136.703125,-35.830078,2575,4539,343,295.6875,0.101562,100.02, SA
20191231002000,136.726562,-35.830078,2576,4539,345.1875,294.6875,0.085938,114.76, SA
20200101002000,136.754883,-35.729492,2577,4535,334.4375,298.625,0.101562,54.58, SA
20200101002000,136.777344,-35.729492,2578,4535,358.5625,304.8125,0.125,229.52, SA
20200101002000,136.800781,-35.729492,2579,4535,376.125,298.125,0.242188,435.83, SA
20200101002000,136.75293,-35.754883,2577,4536,327.25,298.875,0.171875,20.49, SA
20200101002000,136.776367,-35.754883,2578,4536,391.6875,308.1875,0.164062,693.78, SA
20200101002000,136.798828,-35.754883,2579,4536,387.375,300.125,0.382812,614.25, SA
20200101002000,136.774414,-35.779297,2578,4537,353.4375,299.75,0.15625,183.25, SA
20200101002000,136.797852,-35.779297,2579,4537,338.25,295.5625,0.195312,75.6, SA
20200101002000,136.796875,-35.804688,2579,4538,327.9375,295.875,0.148438,23.44, SA
20200101002000,136.726562,-35.830078,2576,4539,332,292.4375,0.242188,42.26, SA
20200101002000,136.794922,-35.829102,2579,4539,353.6875,292.75,0.234375,185.37, SA
20200102002000,136.776367,-35.754883,2578,4536,360.25,304.6875,0.21875,231.94, SA
20200102002000,136.798828,-35.754883,2579,4536,353.4375,304.8125,0.21875,169.19, SA
20200102002000,136.774414,-35.779297,2578,4537,385.4375,305.125,0.289062,566.47, SA
20200102002000,136.797852,-35.779297,2579,4537,397,308.625,0.28125,787.3, SA
20200102002000,136.702148,-35.855469,2575,4540,348.625,297.4375,0.195312,130.56, SA
20200102002000,136.724609,-35.855469,2576,4540,344.625,298.4375,0.1875,101.83, SA
20200103002000,136.638672,-35.755859,2572,4536,335.3125,300.125,0.101562,57.23, SA
20200103002000,136.661133,-35.755859,2573,4536,369,307.75,0.132812,340.43, SA
20200103002000,136.68457,-35.755859,2574,4536,335.3125,305.8125,0.125,57.23, SA
20200103002000,136.636719,-35.78125,2572,4537,373.125,309.625,0.117188,392.74, SA
20200103002000,136.660156,-35.780273,2573,4537,394.625,311.75,0.101562,749.88, SA
20200103002000,136.612305,-35.805664,2571,4538,339.5625,303.375,0.078125,81.35, SA
20200103002000,136.635742,-35.805664,2572,4538,400.125,317.875,0.15625,867.59, SA
20200103002000,136.658203,-35.805664,2573,4538,374.8125,307.25,0.101562,415.5, SA
20200103002000,136.704102,-35.805664,2575,4538,337.75,308.125,0.085938,70.69, SA
20200103002000,136.727539,-35.804688,2576,4538,345.9375,309.5,0.085938,122.93, SA
20200103002000,136.611328,-35.831055,2571,4539,388.6875,310.6875,0.085938,635.72, SA
20200103002000,136.633789,-35.831055,2572,4539,400.125,327.3125,0.171875,867.59, SA
20200103002000,136.657227,-35.831055,2573,4539,358.6875,302.9375,0.085938,228.69, SA
20200103002000,136.609375,-35.856445,2571,4540,390.1875,310.5625,0.101562,663.39, SA
20200103002000,136.632812,-35.856445,2572,4540,400.125,322.25,0.1875,867.59, SA
20200103002000,136.655273,-35.855469,2573,4540,343.5,301.5625,0.085938,106.22, SA
20200103002000,136.702148,-35.855469,2575,4540,339.625,308.5625,0.101562,81.72, SA
20200103002000,136.608398,-35.880859,2571,4541,334.875,299.9375,0.09375,54.89, SA
20200103002000,136.630859,-35.880859,2572,4541,355.1875,298.4375,0.171875,196.33, SA
20200103002000,136.654297,-35.880859,2573,4541,330,298.9375,0.117188,30.69, SA
20200103002000,136.677734,-35.880859,2574,4541,350.875,304.0625,0.109375,160.12, SA
20200103002000,136.700195,-35.880859,2575,4541,351,302.5625,0.117188,161.1, SA
20200103002000,136.675781,-35.905273,2574,4542,335.75,299.0625,0.125,59.57, SA
20200103002000,136.699219,-35.905273,2575,4542,332.625,299.5,0.109375,43.32, SA
20200107002000,136.615234,-35.755859,2571,4536,338.1875,302.875,0.101562,47.7, SA
20200107002000,136.614258,-35.78125,2571,4537,353.3125,305.9375,0.101562,154.6, SA
20200107002000,136.636719,-35.78125,2572,4537,339.5625,310.4375,0.085938,55.79, SA
20200107002000,136.589844,-35.806641,2570,4538,354.625,301.25,0.117188,165.87, SA
20200107002000,136.612305,-35.805664,2571,4538,373,312.4375,0.101562,365.6, SA
20200107002000,136.635742,-35.805664,2572,4538,333.9375,312.9375,0.085938,24.42, SA
20200107002000,136.587891,-35.831055,2570,4539,342.25,305.125,0.109375,72.5, SA
20200107002000,136.611328,-35.831055,2571,4539,350.875,311.0625,0.078125,134.57, SA
20200108002000,136.59082,-35.78125,2570,4537,336.25,305.0625,0.109375,39.99, SA
20200108002000,136.614258,-35.78125,2571,4537,335.6875,308.5625,0.117188,36.89, SA
20200108002000,136.587891,-35.831055,2570,4539,340.375,312.5625,0.109375,63.96, SA
20200108002000,136.611328,-35.831055,2571,4539,340.1875,312.875,0.101562,62.82, SA
20200108002000,136.586914,-35.856445,2570,4540,347.9375,313.4375,0.117188,115.14, SA
20200108002000,136.609375,-35.856445,2571,4540,349.875,313.8125,0.101562,129.88, SA
20200108002000,136.584961,-35.881836,2570,4541,365.75,312.3125,0.117188,280.1, SA
20200108002000,136.608398,-35.880859,2571,4541,368.4375,313.625,0.109375,311.4, SA
20200109002000,137.194336,-35.651367,2596,4532,361.4375,310.9375,0.125,224, SA
20200109002000,137.216797,-35.651367,2597,4532,351.1875,309.1875,0.117188,130.56, SA
20200109002000,137.192383,-35.676758,2596,4533,335.625,309.5625,0.125,26.84, SA
20200109002000,137.236328,-35.725586,2598,4535,353.5,312.125,0.148438,149.69, SA
20200109002000,137.258789,-35.725586,2599,4535,378.1875,313.6875,0.140625,431.45, SA
20200109002000,137.282227,-35.725586,2600,4535,343.9375,308.3125,0.101562,77.11, SA
20200109002000,137.235352,-35.750977,2598,4536,362.6875,308.4375,0.164062,236.93, SA
20200109002000,137.257812,-35.750977,2599,4536,382,309.3125,0.164062,489.81, SA
20200109002000,137.280273,-35.750977,2600,4536,342.3125,308.125,0.132812,66.45, SA
20200109002000,136.59082,-35.78125,2570,4537,335.375,307.6875,0.117188,25.48, SA
20200109002000,136.865234,-35.803711,2582,4538,340.4375,313.4375,0.09375,54.66, SA
20200109002000,136.84082,-35.829102,2581,4539,336.375,313.25,0.101562,30.92, SA
20200109002000,136.864258,-35.829102,2582,4539,338.75,314.6875,0.109375,44.45, SA
20200109002000,136.560547,-35.90625,2569,4542,375.5625,310.125,0.101562,393.88, SA
20200109002000,136.583984,-35.90625,2570,4542,347.9375,312.6875,0.109375,105.39, SA
20200109002000,136.582031,-35.931641,2570,4543,356.8125,309.625,0.101562,179.02, SA
20200109002000,136.876953,-36.003906,2583,4546,346.5625,312.9375,0.140625,95.33, SA
20200109002000,136.900391,-36.003906,2584,4546,350.8125,315.125,0.132812,127.54, SA
20200109002000,136.946289,-36.003906,2586,4546,335.3125,313.375,0.109375,25.17, SA
20200109002000,136.898438,-36.029297,2584,4547,400.125,317.6875,0.132812,835.53, SA
20200109002000,136.921875,-36.029297,2585,4547,359.3125,309.625,0.125,202.68, SA
20200109002000,136.712891,-36.055664,2576,4548,362.1875,302.75,0.09375,231.71, SA
20200112002000,137.040039,-35.977539,2590,4545,336,306.4375,0.117188,47.48, SA
20200113002000,136.539062,-35.881836,2568,4541,347.3125,301.9375,0.085938,93.21, SA
20200113002000,136.5625,-35.881836,2569,4541,347.25,310.1875,0.101562,92.76, SA
20191221003000,136.94043,-35.678711,2585,4533,368.625,292.6875,0.226562,-999, SA
20191221003000,137.078125,-35.677734,2591,4533,353.4375,299.5625,0.203125,-999, SA
20191221003000,136.916992,-35.703125,2584,4534,359.1875,297.6875,0.171875,-999, SA
20191221003000,136.939453,-35.703125,2585,4534,381.4375,296.625,0.226562,-999, SA
20191221003000,137.077148,-35.702148,2591,4534,360.8125,297,0.242188,-999, SA
20191224003000,137.007812,-35.703125,2588,4534,344.875,297.1875,0.15625,124.06, SA
20191224003000,137.03125,-35.703125,2589,4534,382.375,302.5625,0.195312,536.38, SA
20191224003000,137.053711,-35.702148,2590,4534,334.625,296.625,0.171875,62.07, SA
20191224003000,137.006836,-35.727539,2588,4535,333.1875,302.625,0.109375,54.58, SA
20191224003000,137.030273,-35.727539,2589,4535,356.625,297.4375,0.15625,217.8, SA
20191224003000,137.052734,-35.727539,2590,4535,328.8125,291.625,0.195312,33.79, SA
20191224003000,137.02832,-35.75293,2589,4536,326.125,294.25,0.179688,22.15, SA
20191231003000,136.730469,-35.754883,2576,4536,382.5625,302.375,0.101562,520.96, SA
20191231003000,136.728516,-35.780273,2576,4537,400.125,307.1875,0.101562,857.68, SA
20191231003000,136.751953,-35.780273,2577,4537,343.4375,289.4375,0.257812,95.86, SA
20191231003000,136.704102,-35.805664,2575,4538,336,298.0625,0.164062,51.03, SA
20191231003000,136.727539,-35.804688,2576,4538,393.625,297.3125,0.132812,719.86, SA
20191231003000,136.750977,-35.804688,2577,4538,332.625,294.25,0.257812,33.42, SA
20191231003000,136.796875,-35.804688,2579,4538,349.1875,296.25,0.179688,136.99, SA
20191231003000,136.703125,-35.830078,2575,4539,372.75,299.3125,0.101562,377.92, SA
20191231003000,136.726562,-35.830078,2576,4539,368.4375,295.1875,0.140625,323.79, SA
20200101003000,136.754883,-35.729492,2577,4535,333.875,299.375,0.101562,46.95, SA
20200101003000,136.777344,-35.729492,2578,4535,370.125,304,0.140625,351.54, SA
20200101003000,136.800781,-35.729492,2579,4535,365.25,298.1875,0.273438,294.08, SA
20200101003000,136.75293,-35.754883,2577,4536,330.625,300.625,0.164062,30.92, SA
20200101003000,136.776367,-35.754883,2578,4536,385.875,310.875,0.15625,583.33, SA
20200101003000,136.798828,-35.754883,2579,4536,377.0625,299.125,0.351562,444.45, SA
20200101003000,136.774414,-35.779297,2578,4537,343.0625,302.875,0.148438,100.62, SA
20200101003000,136.797852,-35.779297,2579,4537,329.5,298.4375,0.125,25.63, SA
20200101003000,136.796875,-35.804688,2579,4538,330.625,299.5,0.101562,30.92, SA
20200101003000,136.703125,-35.830078,2575,4539,328.5625,296.4375,0.132812,21.47, SA
20200101003000,136.726562,-35.830078,2576,4539,347.375,298.8125,0.171875,130.56, SA
20200101003000,136.749023,-35.830078,2577,4539,331.0625,296.1875,0.164062,32.96, SA
20200101003000,136.794922,-35.829102,2579,4539,341.6875,294.5,0.164062,91.78, SA
20200102003000,136.776367,-35.754883,2578,4536,355.8125,307.9375,0.203125,183.93, SA
20200102003000,136.798828,-35.754883,2579,4536,352,303.0625,0.203125,151.2, SA
20200102003000,136.774414,-35.779297,2578,4537,382.1875,306.9375,0.28125,506.9, SA
20200102003000,136.797852,-35.779297,2579,4537,390.0625,308.375,0.265625,643.05, SA
20200102003000,136.773438,-35.804688,2578,4538,343,297.375,0.296875,84.97, SA
20200102003000,136.796875,-35.804688,2579,4538,351.9375,296.4375,0.289062,150.67, SA
20200102003000,136.702148,-35.855469,2575,4540,354.25,297.75,0.1875,170.18, SA
